rxns	l_pac	n_butanol	docosanol	rrbutanediol	phenylethanol	glycerol	methylbutanol	isobutanol	s_reticuline	psilocybin	cinnamoyltropine	choline	hypoxanthine	xanthine	nicotianamine	ergothioneine	glutathione	alanine	arginine	asparagine	aspartate	citrulline	cysteine	glutamate	glutamine	glycine	histidine	homoserine	isoleucine	leucine	lysine	methionine	phenylalanine	proline	serine	threonine	tryptophan	tyrosine	valine	ornithine	hydroxymandelic_acid	cinnamate	mandelic_acid	coumaric_acid	rosmarinic_acid	salidroside	tyrosol	vanillin_beta_glucoside	beta_ionone	putrescine	spermine	ara	dha	epa	ffas	laurate	oleate	palmitoleate	triacylglycerol	ergosterol	catechin	genistein	kaempferol	naringenin	quercetin	adipic_acid	cis_muconate	itaconic_acid	caffeic_acid	succinate	lactate	malate	oxoglutarate	acetate	citrate	fumaric_acid	glycolate	hexanoate	pyruvate	resveratrol	astaxanthin	betaxanthin	beta_carotene	artemisinic_acid	farnesene	amorphadiene	geraniol	limonene	linalool	lupeol	oleanolate	patchoulol	protopanaxadiol	santalene	beta_amyrin	glycyrrhetinic_acid	lycopene	miltiradiene	nootkatone	squalene	taxadien_alpha_yl_acetate	valencene
r_0088No1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r_0089No1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
arm_r_0090	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r_0090No1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r_0090No2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
arm_r_0091	0.199813394710108	0.508893947068126	0	0.133567088522562	0.166574872211161	0	0.252058244564117	0.0652490316617535	0	0	0	0.483781078078268	0.0579683242554359	0.018384066295194	0.00724079460228066	0.00196804190075903	0.723576603322461	0.438563712679779	0.171020026081965	0.15733442300829	0.429662790002469	0.117951980182153	1.39773374639393	0.184065160466832	0.075220804570417	0.180410410917451	0.192427155557425	0.662488826471066	0.779096420222463	0.496749759956325	0.729120509029785	1.22299689917694	0.319534638382456	0.321005245654613	0.453825977258424	0.585775957243166	0.232910537744978	0.191890094836219	0.353248573233275	0.321005245654214	0.0509279576239096	0.319534638382458	0.191668420446187	0	0.000712848913635714	0.0118121825402684	0.0118121825402718	0	0	0.321005245654249	0.206880468876367	0.000484239599737183	0.000988194718999802	0.000354896375181102	0.330975036722421	0.359314214065177	0.339542410776244	0.330564546285695	0.0921228990784631	0.886326511798949	0	0	0	0	0	0.0207859473705475	0.0509932685984036	0.17575331450774	0	0	0.110485095801537	0.0118508209657463	0	0	0.165540425212451	0.0118508209658801	0	0.000683739915223302	0	0	0	0	0	0.701906656210032	0.559577470519605	0.559577470518016	0.559577470519955	0.559577470519593	0.49594726023859	0	0	0	0	0.559577470519894	0.609003605630676	0	0	0	0	0.587335407424225	0	0
r_0091No1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r_0091No2	0.199813394710108	0.508893947068126	0	0.133567088522562	0.166574872211161	0	0.252058244564117	0.0652490316617535	0	0	0	0.483781078078268	0.0579683242554359	0.018384066295194	0.00724079460228066	0.00196804190075903	0.723576603322461	0.438563712679779	0.171020026081965	0.15733442300829	0.429662790002469	0.117951980182153	1.39773374639393	0.184065160466832	0.075220804570417	0.180410410917451	0.192427155557425	0.662488826471066	0.779096420222463	0.496749759956325	0.729120509029785	1.22299689917694	0.319534638382456	0.321005245654613	0.453825977258424	0.585775957243166	0.232910537744978	0.191890094836219	0.353248573233275	0.321005245654214	0.0509279576239096	0.319534638382458	0.191668420446187	0	0.000712848913635714	0.0118121825402684	0.0118121825402718	0	0	0.321005245654249	0.206880468876367	0.000484239599737183	0.000988194718999802	0.000354896375181102	0.330975036722421	0.359314214065177	0.339542410776244	0.330564546285695	0.0921228990784631	0.886326511798949	0	0	0	0	0	0.0207859473705475	0.0509932685984036	0.17575331450774	0	0	0.110485095801537	0.0118508209657463	0	0	0.165540425212451	0.0118508209658801	0	0.000683739915223302	0	0	0	0	0	0.701906656210032	0.559577470519605	0.559577470518016	0.559577470519955	0.559577470519593	0.49594726023859	0	0	0	0	0.559577470519894	0.609003605630676	0	0	0	0	0.587335407424225	0	0
arm_r_0092	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r_0092No1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r_0092No2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r_0093No1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
arm_r_0095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r_0095No1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r_0095No2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r_0095No3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r_0096No1	0.0300412959919889	0.0304180873730674	0.0305129234257321	0.0304966506468935	0.0304966506468936	0.0304966506468932	0.447694230740513	0.546770479788468	0.0304966506468938	0.0304966506468935	0.0304966506468934	0.0304966506468933	0.0304966506468937	0.0304966506468935	0.0305084762020528	0.0304966506468933	0.0304966506468935	0.0304966506468936	0.0304966506468933	0.0304966506468934	0.0304966506468935	0.0304966506468936	0.0304966506468938	0.0304966506468935	0.0304966506468936	0.0304966506468935	0.0304966506468936	0.0304966506468936	0.0304966506468934	0.420506284585822	0.0304966506468937	0.0304966506468934	0.0304966506468936	0.0304966506468936	0.0304966506468937	0.0304966506468935	0.0304966506468935	0.0304966506468935	0.534678948725867	0.0304966506468936	0.030629346431542	0.0304966506468935	0.0306293464315422	0.0304966506468936	0.0304966506468934	0.00151239746579191	0.00151239746579231	0.0304966506468937	0.0304966506468934	0.0304966506468934	0.0304966506468936	0.0304966506468936	0.0304966506468936	0.0304966506468935	0.0304966506468935	0.0304966506468937	0.0304966506468935	0.0304966506468936	0.0609633333529873	0.0304966506468936	0.0304966506468934	0.0304966506468936	0.0304966506468936	0.0304966506468937	0.0304966506468935	0.0304966506468935	0.0304966506468935	0.0304966506468938	0.0304966506468936	0.0304966506468935	0.0307092251435224	0.0304966506468938	0.0304966506468935	0.0304966506468936	0.0304966506468936	0.0304966506468935	0.0304966506468936	0.0304966506468936	0.0483188415152152	0.0304966506468934	0.0304966506468933	0.0304966506468935	0.0304966506468934	0.0304966506468936	0.0304966506468934	0.0304966506468935	0.0304966506468936	0.0304966506468936	0.0304966506468936	0.0304966506468935	0.0304966506468936	0.0304966506468936	0.0304966506468935	0.0304966506468935	0.0304966506468935	0.0304966506468937	0.0304966506468934	0.0304966506468935	0.0304966506468933	0.0305269469390013	0.0304966506468936	0.0304966506468937
arm_r_0097	0.0300412959919889	0.0304180873730674	0.0305129234257321	0.0304966506468935	0.0304966506468936	0.0304966506468932	0.447694230740513	0.546770479788468	0.0304966506468938	0.0304966506468935	0.0304966506468934	0.0304966506468933	0.0304966506468937	0.0304966506468935	0.0305084762020528	0.0304966506468933	0.0304966506468935	0.0304966506468936	0.0304966506468933	0.0304966506468934	0.0304966506468935	0.0304966506468936	0.0304966506468938	0.0304966506468935	0.0304966506468936	0.0304966506468935	0.0304966506468936	0.0304966506468936	0.0304966506468934	0.420506284585822	0.0304966506468937	0.0304966506468934	0.0304966506468936	0.0304966506468936	0.0304966506468937	0.0304966506468935	0.0304966506468935	0.0304966506468935	0.534678948725867	0.0304966506468936	0.030629346431542	0.0304966506468935	0.0306293464315422	0.0304966506468936	0.0304966506468934	0.00151239746579191	0.00151239746579231	0.0304966506468937	0.0304966506468934	0.0304966506468934	0.0304966506468936	0.0304966506468936	0.0304966506468936	0.0304966506468935	0.0304966506468935	0.0304966506468937	0.0304966506468935	0.0304966506468936	0.0609633333529873	0.0304966506468936	0.0304966506468934	0.0304966506468936	0.0304966506468936	0.0304966506468937	0.0304966506468935	0.0304966506468935	0.0304966506468935	0.0304966506468938	0.0304966506468936	0.0304966506468935	0.0307092251435224	0.0304966506468938	0.0304966506468935	0.0304966506468936	0.0304966506468936	0.0304966506468935	0.0304966506468936	0.0304966506468936	0.0483188415152152	0.0304966506468934	0.0304966506468933	0.0304966506468935	0.0304966506468934	0.0304966506468936	0.0304966506468934	0.0304966506468935	0.0304966506468936	0.0304966506468936	0.0304966506468936	0.0304966506468935	0.0304966506468936	0.0304966506468936	0.0304966506468935	0.0304966506468935	0.0304966506468935	0.0304966506468937	0.0304966506468934	0.0304966506468935	0.0304966506468933	0.0305269469390013	0.0304966506468936	0.0304966506468937
r_0097No1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r_0097No2	0.0300412959919889	0.0304180873730674	0.0305129234257321	0.0304966506468935	0.0304966506468936	0.0304966506468932	0.447694230740513	0.546770479788468	0.0304966506468938	0.0304966506468935	0.0304966506468934	0.0304966506468933	0.0304966506468937	0.0304966506468935	0.0305084762020528	0.0304966506468933	0.0304966506468935	0.0304966506468936	0.0304966506468933	0.0304966506468934	0.0304966506468935	0.0304966506468936	0.0304966506468938	0.0304966506468935	0.0304966506468936	0.0304966506468935	0.0304966506468936	0.0304966506468936	0.0304966506468934	0.420506284585822	0.0304966506468937	0.0304966506468934	0.0304966506468936	0.0304966506468936	0.0304966506468937	0.0304966506468935	0.0304966506468935	0.0304966506468935	0.534678948725867	0.0304966506468936	0.030629346431542	0.0304966506468935	0.0306293464315422	0.0304966506468936	0.0304966506468934	0.00151239746579191	0.00151239746579231	0.0304966506468937	0.0304966506468934	0.0304966506468934	0.0304966506468936	0.0304966506468936	0.0304966506468936	0.0304966506468935	0.0304966506468935	0.0304966506468937	0.0304966506468935	0.0304966506468936	0.0609633333529873	0.0304966506468936	0.0304966506468934	0.0304966506468936	0.0304966506468936	0.0304966506468937	0.0304966506468935	0.0304966506468935	0.0304966506468935	0.0304966506468938	0.0304966506468936	0.0304966506468935	0.0307092251435224	0.0304966506468938	0.0304966506468935	0.0304966506468936	0.0304966506468936	0.0304966506468935	0.0304966506468936	0.0304966506468936	0.0483188415152152	0.0304966506468934	0.0304966506468933	0.0304966506468935	0.0304966506468934	0.0304966506468936	0.0304966506468934	0.0304966506468935	0.0304966506468936	0.0304966506468936	0.0304966506468936	0.0304966506468935	0.0304966506468936	0.0304966506468936	0.0304966506468935	0.0304966506468935	0.0304966506468935	0.0304966506468937	0.0304966506468934	0.0304966506468935	0.0304966506468933	0.0305269469390013	0.0304966506468936	0.0304966506468937
r_0100No1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r_0101No1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r_0102No1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.126894683807549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0810636591388091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r_0103No1	0	0.00680638201513843	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00878578948021169	0.00888059827691794	0.00881912526027054	0.000742950069805325	0	0.00881912526027048	0.00881912526027046	0.00881912526027048	0	0.0139730070914278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.015172334465627	0
r_0104No1	0.00868744425090493	0.00199002405013742	0.00882383107785587	0.00881912526027044	0.00881912526027047	0.00881912526027037	0.00881912526027043	0.00881912526027047	0.00881912526027053	0.00881912526027046	0.00881912526027043	0.0088191252602704	0.00881912526027049	0.00881912526027046	0.00882254501457166	0.0088191252602704	0.00881912526027046	0.00891978067887404	0.00891978067927263	0.0089197806789664	0.00891978067890207	0.00891978067881942	0.00881912526027054	0.00881912526027046	0.00891978067900153	0.00891978067891435	0.00891978067893593	0.00881912526027047	0.00881912526027041	0.00881912526027045	0.0089197806788197	0.00881912526027043	0.00881912526027049	0.00881912526027048	0.00891978067865144	0.00881912526027046	0.00881912526027045	0.00881912526027046	0.00881912526027047	0.00881912526027048	0.00885749867903944	0.00881912526027046	0.00885749867903951	0.00881912526027049	0.00881912526027042	0.0120046964285976	0.0120046964285978	0.0088191252602705	0.0127660384895351	0.00881912526027043	0.00881912526027047	0.00881912526027048	0.00881912526027047	0.00881912526027045	0.00881912526027044	0.00881912526027051	0.00881912526027045	0.00881912526027047	0.0178476741977936	0.321994358979261	0.00881912526027041	0.00881912526027048	0.00881912526027049	0.00881912526027052	0.00881912526027046	0.00881912526027046	0.00881912526027045	0.00881912526027053	0.00881912526027048	3.3335780058763e-05	0	0	0.00807617519046513	0.00881912526027048	0	0	0	0.00881912526027048	0	0.00881912526027041	0.0116200679526675	0.00881912526027046	0.0147617946645748	0.357759741793431	0.380104803203021	0.380104803203029	0.380104803203019	0.380104803203019	0.348028156597453	0.0150114209035472	0.0185886563786455	0.015306694030476	0.0125651656372305	0.380104803203019	0.37234511555397	0.0134576141970738	0.0131562510713073	0.0110838865265653	0.0524595096800047	0.376509297564112	0	0.0524792669207658
r_0105No1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.126894683807549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0810636591388091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r_0106No1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0810636591388091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r_0107No1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0810636591388091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r_0108No1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r_0109No1	0.0464850034678227	0.0470680391884105	0.0634252815381972	0.0471896056500312	0.0471896056500314	0.0471896056500308	0.0471896056500312	0.0471896056500313	0.0471896056500317	0.0471896056500313	0.0471896056500311	0.047189605650031	0.0471896056500315	0.0471896056500313	0.0472079041606127	0.047189605650031	0.0471896056500313	0.0471896056500314	0.047189605650031	0.0471896056500311	0.0471896056500313	0.0471896056500314	0.0471896056500318	0.0471896056500313	0.0471896056500314	0.0471896056500313	0.0471896056500314	0.0471896056500314	0.0471896056500311	0.0471896056500312	0.0471896056500316	0.0471896056500311	0.0471896056500315	0.0471896056500314	0.0471896056500316	0.0471896056500313	0.0471896056500312	0.0471896056500313	0.0471896056500314	0.0471896056500314	0.0473949351408493	0.0471896056500313	0.0473949351408497	0.0471896056500315	0.0471896056500311	0.0642350430111126	0.0642350430111132	0.0471896056500315	0.047189605650031	0.0471896056500312	0.0471896056500314	0.0567515841715362	0.0605131963603777	0.0576772540932438	0.784901772343147	0.935452392302873	0.792041250721467	0.784559696979063	0.0943328581234387	0.0471896056500314	0.0537336745902758	0.0516111111372553	0.0532131446317724	0.0548274430918442	0.0532127099258169	0.0471896056500313	0.0471896056500313	0.0471896056500317	0.0471896056500314	0.0471896056500313	0.047518537072151	0.0471896056500318	0.0471896056500313	0.0471896056500314	0.0471896056500315	0.0471896056500313	0.0471896056500314	0.614635219621695	0.0747671310849878	0.111129523728835	0.047189605650031	0.0471896056500313	0.0471896056500312	0.0471896056500315	0.0471896056500311	0.0471896056500312	0.0471896056500314	0.0471896056500314	0.0471896056500314	0.0471896056500312	0.0471896056500314	0.0471896056500314	0.0471896056500313	0.0471896056500313	0.0471896056500312	0.0471896056500316	0.0471896056500312	0.0471896056500312	0.047189605650031	0.0472364852268667	0.0471896056500314	0.0471896056500316
r_0111No1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
arm_r_0112	0.0529081502639037	0.07399089401208	0.0715703168551447	0.0537101120871047	0.053710112087105	0.0537101120871043	0.0537101120871047	0.0537101120871049	0.0537101120871053	0.0537101120871049	0.0537101120871047	0.0537101120871046	0.0537101120871051	0.0537101120871049	0.0537309390264449	0.0537101120871046	0.0537101120871048	0.053710112087105	0.0537101120871045	0.0537101120871046	0.0537101120871048	0.0537101120871049	0.0537101120871054	0.0537101120871049	0.053710112087105	0.0537101120871049	0.0537101120871049	0.053710112087105	0.0537101120871046	0.0537101120871048	0.0537101120871053	0.0537101120871047	0.0537101120871051	0.053710112087105	0.0537101120871052	0.0537101120871049	0.0537101120871048	0.0537101120871049	0.0537101120871049	0.053710112087105	0.0539438133400548	0.0537101120871049	0.0539438133400552	0.0537101120871051	0.0537101120871046	0.0490575651511589	0.0493625343798214	0.0537101120871051	0.0537101120871046	0.0537101120871047	0.0537101120871049	0.0644195280311903	0.068619844548683	0.0654689906446462	0.906177504710261	1.06886758254749	0.89166821279247	0.896418787891713	0.107367465824807	0.0537101120871049	0.0602541810273493	0.0581316175743289	0.059733651068846	0.0613479495289178	0.0597332163628905	0.0537101120871048	0.0537101120871048	0.0537101120871053	0.053710112087105	0.0800674805277399	0	0.0961959267085982	0.0559389622965208	0.053710112087105	0.0961959267076113	0.0961959267083714	0.242194432147008	0.702219385197578	0.215782751852397	0.117650030165909	0.0537101120871045	0.0537101120871049	0.0537101120871047	0.0537101120871051	0.0537101120871046	0.0537101120871047	0.053710112087105	0.053710112087105	0.0537101120871048	0.0537101120871048	0.0537101120871049	0.0537101120871049	0.0537101120871048	0.0537101120871049	0.0537101120871048	0.0537101120871052	0	0.0537101120871047	0.0537101120871046	0.0497422397279092	0.100815417785325	0.0537101120871051
r_0112No1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r_0112No2	0.0529081502639037	0.07399089401208	0.0715703168551447	0.0537101120871047	0.053710112087105	0.0537101120871043	0.0537101120871047	0.0537101120871049	0.0537101120871053	0.0537101120871049	0.0537101120871047	0.0537101120871046	0.0537101120871051	0.0537101120871049	0.0537309390264449	0.0537101120871046	0.0537101120871048	0.053710112087105	0.0537101120871045	0.0537101120871046	0.0537101120871048	0.0537101120871049	0.0537101120871054	0.0537101120871049	0.053710112087105	0.0537101120871049	0.0537101120871049	0.053710112087105	0.0537101120871046	0.0537101120871048	0.0537101120871053	0.0537101120871047	0.0537101120871051	0.053710112087105	0.0537101120871052	0.0537101120871049	0.0537101120871048	0.0537101120871049	0.0537101120871049	0.053710112087105	0.0539438133400548	0.0537101120871049	0.0539438133400552	0.0537101120871051	0.0537101120871046	0.0490575651511589	0.0493625343798214	0.0537101120871051	0.0537101120871046	0.0537101120871047	0.0537101120871049	0.0644195280311903	0.068619844548683	0.0654689906446462	0.906177504710261	1.06886758254749	0.89166821279247	0.896418787891713	0.107367465824807	0.0537101120871049	0.0602541810273493	0.0581316175743289	0.059733651068846	0.0613479495289178	0.0597332163628905	0.0537101120871048	0.0537101120871048	0.0537101120871053	0.053710112087105	0.0800674805277399	0	0.0961959267085982	0.0559389622965208	0.053710112087105	0.0961959267076113	0.0961959267083714	0.242194432147008	0.702219385197578	0.215782751852397	0.117650030165909	0.0537101120871045	0.0537101120871049	0.0537101120871047	0.0537101120871051	0.0537101120871046	0.0537101120871047	0.053710112087105	0.053710112087105	0.0537101120871048	0.0537101120871048	0.0537101120871049	0.0537101120871049	0.0537101120871048	0.0537101120871049	0.0537101120871048	0.0537101120871052	0	0.0537101120871047	0.0537101120871046	0.0497422397279092	0.100815417785325	0.0537101120871051
r_0113No1	0	0	0	0	0	0	3.48313215334243e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.48313215334243e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.48313215334243e-07	0	3.48313215334247e-07	3.48313215334243e-07	3.48313215334244e-07	3.48313215334245e-07	3.48313215334244e-07	3.48313215334244e-07	0	5.51866867094951e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
